Recency,Frequency,Monetary,CLV_90,AvgBasketSize,IsUK,Cluster,Segment
85,1,508.8,508.8,18.17142857142857,1,0,New/Low
25,1,135.86,135.86,16.9825,1,0,New/Low
59,4,950.36,211.0,17.93132075471698,1,0,New/Low
323,2,97.7,0.0,16.283333333333335,1,1,Loyal Customers
38,1,43.5,43.5,21.75,1,0,New/Low
254,2,383.34,0.0,22.54941176470588,1,1,Loyal Customers
19,5,1404.07,769.94,5.105709090909091,1,0,New/Low
33,3,1430.54,1430.54,4.899109589041096,1,0,New/Low
15,1,93.78,93.78,15.63,1,0,New/Low
27,2,397.35,397.35,4.845731707317073,1,0,New/Low
23,1,171.19000000000003,171.19000000000003,17.119000000000003,1,0,New/Low
214,2,533.3,0.0,13.00731707317073,1,1,Loyal Customers
8,5,1041.48,454.2000000000001,18.936,1,0,New/Low
22,1,149.29,149.29,5.147931034482759,1,0,New/Low
12,3,1067.75,583.65,3.669243986254296,1,0,New/Low
262,1,200.16,0.0,4.448,1,1,Loyal Customers
131,1,156.57999999999998,0.0,6.263199999999999,1,0,New/Low
55,3,383.68,146.02,6.188387096774194,1,0,New/Low
249,1,594.0,0.0,297.0,1,1,Loyal Customers
2,7,3213.59,2528.79,8.638682795698925,1,0,New/Low
9,2,1411.21,1411.21,6.594439252336449,1,0,New/Low
264,1,113.5,0.0,22.7,1,1,Loyal Customers
331,1,155.17000000000002,0.0,17.241111111111113,1,1,Loyal Customers
313,1,494.64,0.0,17.665714285714284,1,1,Loyal Customers
26,3,974.52,326.82,16.242,1,0,New/Low
30,1,429.84,429.84,14.328,1,0,New/Low
30,3,528.48,291.48,9.437142857142858,1,0,New/Low
2,7,1371.77,670.57,4.91673835125448,1,0,New/Low
362,1,179.1,0.0,7.164,1,1,Loyal Customers
283,3,434.59,0.0,7.492931034482758,1,1,Loyal Customers
262,1,237.07,0.0,4.087413793103448,1,1,Loyal Customers
25,1,161.64,161.64,23.09142857142857,1,0,New/Low
354,1,214.26,0.0,3.826071428571428,1,1,Loyal Customers
94,3,234.6,0.0,21.327272727272728,1,0,New/Low
29,1,126.14,126.14,18.02,1,0,New/Low
338,1,1044.65,0.0,6.739677419354839,1,1,Loyal Customers
20,18,7354.62,1362.49,75.82082474226804,1,3,At Risk
85,1,334.53,334.53,5.868947368421052,1,0,New/Low
9,3,524.88,122.32,10.093846153846156,1,0,New/Low
51,2,467.51,467.51,19.47958333333333,1,0,New/Low
50,2,538.55,234.25,22.43958333333333,1,0,New/Low
2,1,454.48,454.48,6.225753424657534,1,0,New/Low
113,1,371.56,0.0,4.888947368421053,1,0,New/Low
14,7,1771.2,1771.2,161.01818181818183,1,0,New/Low
77,1,454.11,454.11,15.65896551724138,1,0,New/Low
40,2,1399.92,1399.92,31.81636363636364,1,0,New/Low
116,1,905.5,0.0,20.122222222222224,0,0,New/Low
16,12,10879.76,8951.46,112.16247422680412,1,3,At Risk
161,4,225.26,0.0,2.681666666666666,1,1,Loyal Customers
1,4,3590.41,3590.41,19.200053475935828,1,0,New/Low
30,3,2564.5,1296.37,30.17058823529412,1,0,New/Low
93,1,91.32,0.0,45.66,1,0,New/Low
23,3,1134.28,786.02,22.6856,1,0,New/Low
95,6,3100.09,0.0,20.130454545454548,1,0,New/Low
28,2,659.46,659.46,18.84171428571429,1,0,New/Low
33,5,1953.41,666.46,6.759204152249136,1,0,New/Low
21,2,1280.58,160.7,10.49655737704918,1,0,New/Low
18,2,1262.2,291.6,84.14666666666668,1,0,New/Low
3,27,13316.4,4190.03,26.00859375,1,3,At Risk
8,4,1131.56,1131.56,16.640588235294118,1,0,New/Low
16,12,10384.93,4108.9,48.75553990610329,1,3,At Risk
363,1,141.04,0.0,2.1369696969696967,1,1,Loyal Customers
81,1,52.83,52.83,4.063846153846153,1,0,New/Low
53,5,3610.96,1519.82,37.22639175257732,1,0,New/Low
23,3,972.08,763.31,6.03776397515528,1,0,New/Low
172,1,475.86,0.0,10.574666666666667,1,1,Loyal Customers
189,6,1000.27,0.0,10.8725,1,1,Loyal Customers
331,1,250.0,0.0,250.0,1,1,Loyal Customers
12,5,900.53,900.53,5.699556962025317,1,0,New/Low
156,2,121.0,0.0,17.285714285714285,1,1,Loyal Customers
33,19,14758.22,3406.08,47.9162987012987,1,3,At Risk
12,11,4023.72,1521.78,24.239277108433736,1,0,New/Low
45,3,62.43,62.43,4.162,1,0,New/Low
233,1,267.03,0.0,9.89,1,1,Loyal Customers
64,8,1921.55,317.69,9.150238095238096,1,0,New/Low
2,1,343.5,343.5,19.08333333333333,1,0,New/Low
40,8,3000.2,673.42,16.217297297297296,1,0,New/Low
33,2,397.99,397.99,7.106964285714286,1,0,New/Low
84,1,412.0100000000001,412.0100000000001,41.20100000000001,1,0,New/Low
25,1,440.0,440.0,440.0,1,0,New/Low
2,3,734.37,459.44,4.7075000000000005,1,0,New/Low
33,2,148.44,148.44,37.11,1,0,New/Low
19,8,2428.53,1097.74,14.990925925925929,1,0,New/Low
254,1,229.33,0.0,8.820384615384615,1,1,Loyal Customers
23,11,3962.6,1575.37,5.985800604229607,1,0,New/Low
22,4,1497.31,333.62,13.993551401869158,1,0,New/Low
8,2,1972.39,1972.39,9.00634703196347,1,0,New/Low
25,4,1564.73,350.24,6.23398406374502,1,0,New/Low
19,3,807.57,807.57,9.729759036144578,1,0,New/Low
173,4,502.9,0.0,6.984722222222222,1,1,Loyal Customers
163,1,110.92,0.0,4.621666666666667,1,1,Loyal Customers
7,1,538.46,538.46,13.13317073170732,1,0,New/Low
11,1,213.3,213.3,14.22,1,0,New/Low
114,1,85.13000000000001,0.0,2.9355172413793107,1,0,New/Low
288,1,127.86,0.0,4.566428571428571,1,1,Loyal Customers
9,9,3546.71,774.34,13.693861003861004,1,0,New/Low
54,2,288.97,153.64,3.612125,1,0,New/Low
7,14,4910.6,2165.44,7.065611510791367,1,3,At Risk
77,3,1681.46,61.58,14.749649122807018,1,0,New/Low
4,4,575.63,142.35,9.43655737704918,1,0,New/Low
37,1,436.06,436.06,15.036551724137931,1,0,New/Low
217,1,90.12,0.0,5.301176470588236,1,1,Loyal Customers
60,1,428.93,428.93,7.798727272727273,1,0,New/Low
278,1,217.2,0.0,15.514285714285714,1,1,Loyal Customers
12,16,4794.86,1985.23,5.4057046223224345,1,3,At Risk
24,1,279.77,279.77,9.024838709677418,1,0,New/Low
29,1,468.91,468.91,24.679473684210528,1,0,New/Low
12,4,800.5899999999999,350.92,29.65148148148148,1,0,New/Low
352,1,134.55,0.0,134.55,1,1,Loyal Customers
22,4,1400.44,664.82,12.393274336283186,1,0,New/Low
50,2,173.16000000000005,173.16000000000005,21.645000000000003,1,0,New/Low
19,1,186.01,186.01,26.572857142857146,1,0,New/Low
3,3,758.29,758.29,14.307358490566036,1,0,New/Low
104,5,1375.71,0.0,44.37774193548388,1,0,New/Low
7,12,4148.82,1338.84,13.005705329153605,1,0,New/Low
12,4,650.4300000000001,650.4300000000001,11.411052631578947,1,0,New/Low
5,7,2533.42,980.63,11.95009433962264,1,0,New/Low
32,2,591.1899999999999,591.1899999999999,6.094742268041236,1,0,New/Low
178,4,675.64,0.0,4.445,1,1,Loyal Customers
38,1,921.37,921.37,21.427209302325583,1,0,New/Low
151,3,258.88,0.0,6.637948717948718,1,1,Loyal Customers
162,1,127.1,0.0,9.776923076923076,1,1,Loyal Customers
69,2,327.6,132.25,6.825,1,0,New/Low
121,13,3675.77,0.0,25.176506849315068,1,0,New/Low
25,3,682.9100000000001,141.4,15.52068181818182,1,0,New/Low
24,4,720.86,570.46,5.908688524590164,1,0,New/Low
177,1,455.3,0.0,14.687096774193549,1,1,Loyal Customers
50,4,913.68,111.96,101.52,1,0,New/Low
256,3,478.53,0.0,16.50103448275862,1,1,Loyal Customers
47,1,388.58,388.58,16.190833333333334,1,0,New/Low
71,1,199.8,199.8,39.96,1,0,New/Low
16,5,1771.78,983.56,17.201747572815535,1,0,New/Low
101,5,1406.59,0.0,18.2674025974026,1,0,New/Low
35,1,324.57,324.57,14.753181818181815,1,0,New/Low
53,1,240.68,240.68,17.19142857142857,1,0,New/Low
27,2,761.74,312.91,14.648846153846154,1,0,New/Low
11,14,6776.56,1191.1,16.52819512195122,1,3,At Risk
8,9,1297.87,754.92,28.214565217391307,1,0,New/Low
79,1,48.48,48.48,24.24,1,0,New/Low
52,1,216.39,216.39,12.728823529411766,1,0,New/Low
36,5,1198.23,303.45,17.88402985074627,1,0,New/Low
61,9,2920.16,480.78,37.92415584415584,1,0,New/Low
337,1,104.76,0.0,8.05846153846154,1,1,Loyal Customers
28,4,1093.68,808.0,18.228,1,0,New/Low
184,1,298.48,0.0,18.655,1,1,Loyal Customers
52,1,112.46,112.46,18.743333333333336,1,0,New/Low
10,13,1591.45,644.3100000000001,37.01046511627907,1,0,New/Low
36,2,195.15,195.15,32.525,1,0,New/Low
10,23,10399.74,3031.89,24.585673758865248,1,3,At Risk
33,4,776.851,357.81,17.263355555555556,1,0,New/Low
11,1,336.4,336.4,112.13333333333333,1,0,New/Low
57,3,1553.18,678.17,15.5318,1,0,New/Low
4,4,1293.03,1293.03,80.814375,1,0,New/Low
43,9,3709.56,1107.56,20.051675675675675,1,0,New/Low
141,1,301.03000000000003,0.0,15.843684210526318,1,0,New/Low
117,4,588.13,0.0,17.297941176470587,1,0,New/Low
104,4,1534.26,0.0,23.9728125,1,0,New/Low
75,2,675.8,393.92,13.791836734693875,1,0,New/Low
5,9,2870.24,1244.84,18.51767741935484,1,0,New/Low
45,2,1186.35,789.49,19.7725,1,0,New/Low
16,8,3285.31,933.47,19.67251497005988,1,0,New/Low
17,1,243.55,243.55,16.236666666666668,1,0,New/Low
90,2,724.76,0.0,28.9904,1,0,New/Low
53,1,223.36,223.36,14.890666666666668,1,0,New/Low
134,1,425.32,0.0,17.0128,1,0,New/Low
4,15,12416.11,3579.37,26.084264705882354,1,3,At Risk
105,4,1887.2,0.0,15.858823529411763,1,0,New/Low
192,3,664.0,0.0,20.12121212121212,1,1,Loyal Customers
166,4,803.54,0.0,3.4635344827586207,1,1,Loyal Customers
19,1,612.01,612.01,11.769423076923076,1,0,New/Low
158,3,447.64,0.0,12.789714285714288,1,1,Loyal Customers
204,2,639.5,0.0,26.64583333333333,1,1,Loyal Customers
336,2,816.0,0.0,408.0,1,1,Loyal Customers
37,3,646.3,418.98,20.196875,1,0,New/Low
91,1,337.74,0.0,16.082857142857144,1,0,New/Low
93,2,877.44,0.0,146.24,1,0,New/Low
9,2,922.53,922.53,43.93,1,0,New/Low
243,1,560.6700000000001,0.0,16.49029411764706,1,1,Loyal Customers
45,4,748.5,184.87,15.925531914893616,1,0,New/Low
23,1,30.0,30.0,30.0,1,0,New/Low
190,5,1024.1,0.0,21.33541666666667,1,1,Loyal Customers
44,1,306.45,306.45,27.85909090909091,1,0,New/Low
25,9,1600.86,716.52,17.787333333333333,1,0,New/Low
317,2,309.8,0.0,61.96,1,1,Loyal Customers
106,1,138.14,0.0,15.348888888888888,1,0,New/Low
51,1,386.43,386.43,22.731176470588235,1,0,New/Low
168,2,2222.21,0.0,19.323565217391305,1,1,Loyal Customers
40,1,301.32000000000005,301.32000000000005,23.17846153846154,1,0,New/Low
218,1,76.32000000000001,0.0,76.32000000000001,1,1,Loyal Customers
40,4,684.34,118.8,20.73757575757576,1,0,New/Low
297,1,173.05,0.0,14.420833333333334,1,1,Loyal Customers
19,7,2657.13,684.24,34.065769230769234,1,0,New/Low
88,4,2726.23,711.53,19.755289855072466,1,0,New/Low
73,5,2446.6,1066.94,21.46140350877193,1,0,New/Low
81,3,323.69,98.3,15.413809523809524,1,0,New/Low
19,3,3435.76,2537.96,17.00871287128713,1,0,New/Low
49,1,657.23,657.23,19.916060606060608,1,0,New/Low
53,1,352.7,352.7,29.391666666666666,1,0,New/Low
24,4,781.28,521.02,7.102545454545455,1,0,New/Low
9,3,1333.68,854.79,17.09846153846154,1,0,New/Low
25,5,1426.16,722.94,26.90867924528302,1,0,New/Low
117,1,193.75,0.0,19.375,1,0,New/Low
9,9,2993.1,1313.65,18.030722891566263,1,0,New/Low
120,2,254.1,0.0,28.23333333333333,1,0,New/Low
4,2,239.76,128.76,12.618947368421052,1,0,New/Low
252,1,136.8,0.0,68.4,1,1,Loyal Customers
28,1,191.04,191.04,15.92,1,0,New/Low
1,14,6479.4,3173.62,83.06923076923077,1,3,At Risk
267,2,409.98,0.0,18.635454545454547,1,1,Loyal Customers
33,8,2711.11,1081.16,16.137559523809525,1,0,New/Low
18,1,309.65,309.65,17.202777777777776,1,0,New/Low
172,2,696.68,0.0,8.10093023255814,1,1,Loyal Customers
2,4,1529.0,675.1,6.647826086956521,1,0,New/Low
265,1,211.5,0.0,42.3,1,1,Loyal Customers
140,4,2293.62,0.0,19.603589743589744,1,0,New/Low
201,1,143.1,0.0,23.85,1,1,Loyal Customers
64,4,1060.56,610.51,19.28290909090909,1,0,New/Low
35,4,916.98,916.98,4.473073170731707,1,0,New/Low
41,7,3235.25,645.91,11.8507326007326,1,0,New/Low
284,1,133.25,0.0,22.20833333333333,1,1,Loyal Customers
9,5,1072.36,306.05,20.233207547169812,1,0,New/Low
143,2,356.7,0.0,18.77368421052632,1,0,New/Low
12,2,330.03000000000003,330.03000000000003,9.706764705882351,1,0,New/Low
146,4,1101.11,0.0,9.41119658119658,1,0,New/Low
234,1,150.3,0.0,21.47142857142857,1,1,Loyal Customers
33,13,5030.07,968.1,5.402867883995703,1,0,New/Low
24,1,598.73,598.73,4.677578125,1,0,New/Low
12,1,471.4,471.4,5.611904761904762,1,0,New/Low
36,5,2211.21,797.76,33.00313432835821,1,0,New/Low
365,1,190.7,0.0,5.018421052631579,1,1,Loyal Customers
201,2,218.25,0.0,19.84090909090909,1,1,Loyal Customers
15,1,415.25,415.25,12.9765625,1,0,New/Low
17,7,5159.06,569.67,17.139734219269105,1,0,New/Low
213,1,85.0,0.0,17.0,1,1,Loyal Customers
66,3,1120.88,343.66,16.01257142857143,1,0,New/Low
212,2,294.12,0.0,21.00857142857143,1,1,Loyal Customers
283,1,162.3,0.0,16.23,1,1,Loyal Customers
115,2,1339.45,0.0,51.517307692307696,1,0,New/Low
15,8,1188.12,307.19,16.734084507042255,1,0,New/Low
19,16,4812.42,958.97,27.81745664739885,1,3,At Risk
66,1,449.12,449.12,56.14,1,0,New/Low
49,1,154.88,154.88,17.20888888888889,1,0,New/Low
16,4,775.96,341.91,9.022790697674418,1,0,New/Low
78,1,34.8,34.8,11.6,1,0,New/Low
19,4,1094.59,791.74,17.65467741935484,1,0,New/Low
134,1,196.88,0.0,7.031428571428571,1,0,New/Low
13,3,946.64,421.27,10.518222222222224,1,0,New/Low
40,1,144.36,144.36,7.218000000000001,1,0,New/Low
235,3,44534.3,0.0,4453.43,1,3,At Risk
3,8,2463.05,1354.87,8.464089347079039,1,0,New/Low
40,7,2626.6,533.23,6.485432098765432,1,0,New/Low
305,1,79.2,0.0,79.2,1,1,Loyal Customers
51,3,458.57,366.77,16.3775,1,0,New/Low
10,6,2364.25,1219.42,16.7677304964539,1,0,New/Low
61,4,528.01,168.12,2.764450261780105,1,0,New/Low
66,2,714.42,453.06,15.876,1,0,New/Low
25,1,205.25,205.25,22.80555555555556,1,0,New/Low
218,3,253.04,0.0,36.14857142857143,1,1,Loyal Customers
65,2,583.75,583.75,15.777027027027026,1,0,New/Low
32,2,1086.92,1086.92,17.818360655737706,1,0,New/Low
88,6,3279.9700000000003,3.35,18.22205555555556,1,0,New/Low
64,1,315.06,315.06,28.64181818181818,1,0,New/Low
116,3,621.83,0.0,23.030740740740743,1,0,New/Low
7,26,56252.72,14389.0,432.7132307692308,1,3,At Risk
6,1,635.6800000000001,635.6800000000001,63.568000000000005,1,0,New/Low
69,1,270.8,270.8,10.832,1,0,New/Low
245,1,104.9,0.0,14.985714285714286,1,1,Loyal Customers
133,1,241.62,0.0,13.423333333333334,1,0,New/Low
241,4,1047.11,0.0,49.86238095238096,1,1,Loyal Customers
184,3,475.28,0.0,16.38896551724138,1,1,Loyal Customers
25,3,345.46000000000004,134.16,17.273000000000003,1,0,New/Low
10,3,2614.74,2614.74,60.80790697674418,1,0,New/Low
11,1,246.3,246.3,17.592857142857145,1,0,New/Low
33,5,2328.9700000000003,663.14,28.059879518072293,1,0,New/Low
46,3,4919.0,1771.36,18.49248120300752,1,0,New/Low
26,3,933.26,933.26,4.6663,1,0,New/Low
358,1,351.3,0.0,14.052,1,1,Loyal Customers
10,1,218.75,218.75,6.4338235294117645,1,0,New/Low
44,2,1612.69,389.4500000000001,21.502533333333336,1,0,New/Low
15,3,965.61,658.97,80.4675,1,0,New/Low
150,1,610.01,0.0,14.524047619047618,1,1,Loyal Customers
1,8,2708.61,1135.84,20.519772727272727,1,0,New/Low
113,4,2207.4,0.0,275.925,1,0,New/Low
76,3,884.14,402.9,9.021836734693878,1,0,New/Low
107,2,696.89,0.0,5.956324786324786,1,0,New/Low
46,3,1063.95,926.73,16.62421875,1,0,New/Low
143,1,451.42,0.0,451.42,1,1,Loyal Customers
51,1,415.8200000000001,415.8200000000001,51.977500000000006,1,0,New/Low
1,13,4206.39,1651.55,16.05492366412214,1,0,New/Low
23,17,5488.18,1939.68,18.355117056856187,1,3,At Risk
46,3,784.58,262.7,25.30903225806452,1,0,New/Low
50,3,903.9,903.9,18.83125,1,0,New/Low
306,4,3651.27,0.0,18.72446153846154,1,1,Loyal Customers
36,5,515.77,116.56,14.736285714285714,1,0,New/Low
79,4,1391.98,30.79,15.640224719101123,1,0,New/Low
22,6,2218.62,444.82,16.681353383458646,1,0,New/Low
107,5,1801.14,0.0,43.930243902439024,1,0,New/Low
208,2,1303.91,0.0,32.59775,1,1,Loyal Customers
17,4,1945.33,1945.33,27.018472222222226,1,0,New/Low
64,5,2100.6,225.9,42.86938775510204,1,0,New/Low
49,4,1905.45,319.98,15.491463414634149,1,0,New/Low
320,1,206.98,0.0,12.175294117647056,1,1,Loyal Customers
44,2,570.96,570.96,9.209032258064516,1,0,New/Low
3,2,885.47,445.27,26.83242424242424,1,0,New/Low
372,1,15.0,0.0,15.0,1,1,Loyal Customers
172,1,532.94,0.0,26.647,1,1,Loyal Customers
56,3,1654.31,934.31,24.32808823529412,1,0,New/Low
73,14,1836.09,237.93,15.966,1,0,New/Low
99,2,636.14,0.0,12.473333333333333,1,0,New/Low
38,1,576.0,576.0,14.76923076923077,1,0,New/Low
58,3,794.64,343.53,12.04,1,0,New/Low
254,1,836.79,0.0,15.49611111111111,1,1,Loyal Customers
70,4,2225.15,441.93,8.271933085501859,1,0,New/Low
44,4,954.09,278.58,19.0818,1,0,New/Low
50,1,137.37,137.37,13.737,1,0,New/Low
65,1,391.98,391.98,16.3325,1,0,New/Low
11,19,33643.08,19489.58,201.45556886227547,1,3,At Risk
33,3,1048.49,749.3100000000001,16.911129032258064,1,0,New/Low
59,2,355.56,113.82,13.168888888888889,1,0,New/Low
73,4,1224.06,610.8000000000001,26.04382978723404,1,0,New/Low
304,1,118.95,0.0,14.86875,1,1,Loyal Customers
46,1,130.73999999999998,130.73999999999998,11.885454545454545,1,0,New/Low
18,8,3711.77,1185.01,26.89688405797101,1,0,New/Low
38,2,389.27,208.59,17.694090909090907,1,0,New/Low
19,2,234.88,118.72,2.525591397849462,1,0,New/Low
187,2,160.71,0.0,7.305000000000001,1,1,Loyal Customers
52,1,110.8,110.8,3.693333333333333,1,0,New/Low
4,12,2969.12,575.43,21.51536231884058,1,0,New/Low
137,5,712.24,0.0,8.903,1,0,New/Low
4,27,16143.64,4895.71,25.706433121019103,1,3,At Risk
19,1,297.0,297.0,21.214285714285715,1,0,New/Low
16,5,1427.57,611.35,7.59345744680851,1,0,New/Low
41,8,965.16,198.02,6.943597122302158,1,0,New/Low
12,8,3146.92,2023.16,5.82762962962963,1,0,New/Low
8,4,832.88,173.15,5.665850340136054,1,0,New/Low
26,2,68.84,59.64,3.824444444444445,1,0,New/Low
22,6,1936.32,978.46,96.816,1,0,New/Low
41,3,895.13,581.2,22.37825,1,0,New/Low
101,1,211.89,0.0,4.927674418604651,1,0,New/Low
5,15,3810.14,862.73,8.300958605664487,1,3,At Risk
277,2,149.64,0.0,9.976,1,1,Loyal Customers
33,1,351.44,351.44,4.749189189189189,1,0,New/Low
15,2,316.25,316.25,2.928240740740741,1,0,New/Low
64,7,4405.88,2198.13,36.71566666666667,1,0,New/Low
2,2,490.33,490.33,3.891507936507936,1,0,New/Low
369,1,329.03,0.0,3.427395833333333,1,1,Loyal Customers
312,5,501.39,0.0,17.289310344827587,1,1,Loyal Customers
199,4,516.36,0.0,22.450434782608696,1,1,Loyal Customers
2,2,396.48,396.48,8.091428571428573,1,0,New/Low
93,3,379.35,0.0,21.075000000000003,1,0,New/Low
60,1,181.09,181.09,15.090833333333334,1,0,New/Low
81,1,168.31,168.31,14.025833333333331,1,0,New/Low
157,2,420.07,0.0,4.942,1,1,Loyal Customers
227,1,511.68,0.0,8.528,1,1,Loyal Customers
253,2,258.25,0.0,6.97972972972973,1,1,Loyal Customers
150,1,179.17,0.0,16.288181818181815,1,1,Loyal Customers
194,2,208.59,0.0,9.481363636363636,1,1,Loyal Customers
1,5,1383.83,385.89,16.474166666666665,1,0,New/Low
369,1,56.25,0.0,14.0625,1,1,Loyal Customers
24,1,337.28000000000003,337.28000000000003,7.176170212765958,1,0,New/Low
17,3,351.73,241.24,3.168738738738739,1,0,New/Low
10,7,5126.76,4485.12,69.28054054054054,1,0,New/Low
8,1,164.68,164.68,5.489333333333334,1,0,New/Low
20,7,1567.69,769.98,10.451266666666667,1,0,New/Low
4,3,882.72,405.13,3.905840707964602,1,0,New/Low
174,1,191.94,0.0,27.42,1,1,Loyal Customers
1,8,1228.88,565.52,4.619849624060151,1,0,New/Low
178,2,264.62,0.0,13.927368421052632,1,1,Loyal Customers
16,8,1502.86,655.91,9.95271523178808,1,0,New/Low
248,1,123.1,0.0,10.258333333333333,1,1,Loyal Customers
191,2,334.23,0.0,8.35575,1,1,Loyal Customers
20,2,525.69,311.61,4.308934426229508,1,0,New/Low
154,4,167.5,0.0,2.7916666666666665,1,1,Loyal Customers
173,1,323.03000000000003,0.0,13.459583333333336,1,1,Loyal Customers
373,1,369.5,0.0,33.59090909090909,1,1,Loyal Customers
373,1,127.08,0.0,6.051428571428572,1,1,Loyal Customers
194,1,207.15,0.0,17.2625,1,1,Loyal Customers
67,1,426.63,426.63,20.31571428571429,1,0,New/Low
4,8,2495.87,609.92,21.703217391304342,1,0,New/Low
21,3,1107.46,1107.46,14.965675675675676,1,0,New/Low
239,2,416.86,0.0,34.73833333333334,1,1,Loyal Customers
64,1,145.35000000000002,145.35000000000002,20.76428571428572,1,0,New/Low
112,5,404.58,0.0,22.47666666666667,1,0,New/Low
90,15,6115.01,0.0,80.46065789473684,1,3,At Risk
311,1,35.8,0.0,35.8,1,1,Loyal Customers
134,1,337.44,0.0,24.102857142857143,1,0,New/Low
277,1,325.1,0.0,54.18333333333334,1,1,Loyal Customers
365,1,181.0,0.0,90.5,1,1,Loyal Customers
83,1,1708.24,1708.24,58.9048275862069,1,0,New/Low
8,2,955.24,955.24,15.920666666666667,1,0,New/Low
17,2,364.72,364.72,19.19578947368421,1,0,New/Low
32,4,1744.71,653.33,17.986701030927836,1,0,New/Low
9,2,708.22,333.05,17.273658536585366,1,0,New/Low
34,4,781.91,472.71,9.30845238095238,1,0,New/Low
15,8,1657.28,833.24,17.085360824742267,1,0,New/Low
24,14,4416.26,1952.61,24.13256830601093,1,0,New/Low
32,1,428.89,428.89,10.211666666666666,1,0,New/Low
74,1,104.35,104.35,14.907142857142857,1,0,New/Low
20,2,470.76,470.76,16.812857142857144,1,0,New/Low
17,4,808.87,652.68,7.287117117117117,1,0,New/Low
23,2,397.68,235.78,4.971,1,0,New/Low
3,3,666.1,357.4,33.305,1,0,New/Low
304,1,314.1,0.0,28.55454545454545,1,1,Loyal Customers
18,12,4199.85,2090.4,119.9957142857143,1,0,New/Low
367,1,307.82000000000005,0.0,76.95500000000001,1,1,Loyal Customers
39,7,3442.15,547.14,19.557670454545452,1,0,New/Low
84,1,371.01,371.01,15.45875,1,0,New/Low
165,2,427.64,0.0,4.454583333333333,1,1,Loyal Customers
17,2,1054.73,1054.73,16.226615384615386,1,0,New/Low
77,1,1098.78,1098.78,22.42408163265306,1,0,New/Low
89,3,2398.86,1638.68,55.78744186046512,1,0,New/Low
25,8,3408.48,950.28,35.13896907216495,1,0,New/Low
22,4,1465.12,326.75,13.081428571428573,1,0,New/Low
3,10,2780.63,973.12,10.777635658914727,1,0,New/Low
123,2,1142.42,0.0,30.876216216216218,1,0,New/Low
30,1,168.12,168.12,12.008571428571427,1,0,New/Low
12,7,1432.77,239.14,11.193515625,1,0,New/Low
19,1,156.78,156.78,6.03,1,0,New/Low
44,2,792.11,390.74,15.232884615384616,1,0,New/Low
4,1,41.99,41.99,13.996666666666664,1,0,New/Low
9,7,2777.67,2777.67,5.115414364640884,1,0,New/Low
55,1,414.27,414.27,12.9459375,1,0,New/Low
88,6,1032.58,152.82,8.130551181102362,1,0,New/Low
37,5,3080.22,974.96,6.111547619047618,1,0,New/Low
3,3,12393.7,12393.7,1377.0777777777778,1,0,New/Low
30,5,2735.37,941.47,26.55699029126213,1,0,New/Low
12,4,578.71,303.3,2.8791542288557217,1,0,New/Low
211,1,101.4,0.0,12.675,1,1,Loyal Customers
48,4,1693.81,966.14,4.445695538057743,1,0,New/Low
24,3,478.78,339.63,14.508484848484848,1,0,New/Low
22,4,972.11,530.52,11.855,1,0,New/Low
246,3,392.4,0.0,4.9670886075949365,1,1,Loyal Customers
8,16,3352.96,1167.3,15.966476190476191,1,3,At Risk
35,3,1415.29,283.17,15.05627659574468,1,0,New/Low
4,47,37130.6,13721.26,267.126618705036,1,3,At Risk
38,3,646.83,132.45000000000002,4.687173913043479,1,0,New/Low
4,3,704.55,704.55,3.892541436464088,1,0,New/Low
3,8,1465.51,674.44,6.542455357142857,1,0,New/Low
47,1,211.88,211.88,6.62125,1,0,New/Low
39,2,408.9,247.0,14.603571428571428,1,0,New/Low
47,9,3786.24,833.99,23.664,1,0,New/Low
17,3,851.01,851.01,18.500217391304343,1,0,New/Low
260,1,602.63,0.0,8.48774647887324,1,1,Loyal Customers
46,3,719.81,219.12,7.126831683168317,1,0,New/Low
12,1,251.03,251.03,3.9846031746031754,1,0,New/Low
30,1,439.66,439.66,15.702142857142857,1,0,New/Low
43,1,236.09,236.09,7.3778125,1,0,New/Low
92,6,934.62,0.0,58.41375,1,0,New/Low
39,63,80850.84,26720.7,335.4806639004149,1,2,Big Spenders
310,1,331.24,0.0,11.422068965517242,1,1,Loyal Customers
92,2,547.9,0.0,5.590816326530612,1,0,New/Low
6,20,8778.82,2914.27,7.782641843971631,1,3,At Risk
196,3,437.7000000000001,0.0,19.895454545454548,1,1,Loyal Customers
87,2,758.9200000000001,570.19,13.798545454545456,1,0,New/Low
270,3,855.02,0.0,21.923589743589744,1,1,Loyal Customers
8,3,471.78,78.45,18.14538461538461,1,0,New/Low
65,3,1313.55,437.37,20.20846153846154,1,0,New/Low
31,3,3166.4,426.6,527.7333333333333,1,0,New/Low
22,5,1177.47,736.99,16.821,1,0,New/Low
38,4,773.99,97.5,19.845897435897434,1,0,New/Low
120,4,1340.7,0.0,16.15301204819277,1,0,New/Low
373,2,256.44,0.0,32.055,1,1,Loyal Customers
40,3,1074.81,1074.81,3.5946822742474915,1,0,New/Low
174,1,137.9,0.0,13.79,1,1,Loyal Customers
54,1,362.06,362.06,10.648823529411764,1,0,New/Low
33,2,1511.95,387.76,17.999404761904763,1,0,New/Low
145,1,783.9,0.0,11.198571428571428,1,1,Loyal Customers
221,1,134.8,0.0,16.85,1,1,Loyal Customers
